('0.000', '14.820')
('349.710', '351.840')
('351.840', '353.730')
('353.940', '355.410')
('355.410', '359.610')
('359.670', '364.740')
('364.860', '370.560')
('370.560', '379.290')
('379.440', '380.700')
('380.850', '383.670')
('383.670', '385.350')
('385.350', '386.790')
('386.910', '389.940')
('389.940', '393.840')
('393.870', '396.870')
('396.870', '400.020')
('400.020', '404.100')
('404.160', '405.510')
('405.540', '407.820')
('407.910', '409.650')
('409.740', '411.300')
('411.450', '413.280')
('413.280', '416.070')
('416.070', '418.110')
('418.230', '420.540')
('420.750', '422.460')
('422.820', '425.910')
('426.390', '430.830')
('431.040', '433.440')
('433.440', '435.900')
('435.900', '442.980')
('443.040', '447.120')
('447.240', '448.710')
('448.710', '452.760')
('452.790', '459.420')
('459.510', '463.200')
('463.200', '468.360')
('468.600', '469.890')
('469.890', '474.660')
('474.840', '475.680')
('475.830', '476.580')
('476.580', '477.840')
('477.840', '479.700')
('479.700', '482.070')
('482.460', '488.130')
('488.130', '489.030')
('489.030', '490.560')
('490.680', '493.440')
('493.470', '494.760')
('494.850', '502.500')
('502.680', '503.550')
('503.550', '505.200')
('505.290', '507.240')
('507.540', '508.530')
('508.530', '511.590')
('512.310', '515.220')
('515.220', '518.010')
('518.010', '520.920')
('520.920', '524.040')
('524.070', '525.300')
('525.300', '526.740')
('526.740', '529.290')
('529.290', '531.510')
('531.750', '533.730')
('533.910', '534.630')
('534.720', '536.250')
('536.910', '539.760')
('539.940', '541.830')
('541.860', '544.980')
('545.070', '548.700')
('548.880', '550.680')
('550.710', '551.910')
('551.940', '554.430')
('554.430', '558.420')
('558.420', '561.300')
('561.330', '565.680')
('565.830', '568.830')
('569.070', '578.280')
('578.310', '580.860')
('580.860', '582.840')
('582.840', '584.700')
('584.700', '585.930')
('585.930', '589.200')
('589.200', '590.940')
('591.300', '592.020')
('592.020', '596.640')
('596.790', '598.230')
('598.860', '600.630')
('600.630', '603.090')
('603.090', '605.550')
('605.550', '608.070')
('608.070', '609.240')
('609.240', '616.350')
('616.620', '622.110')
('622.260', '624.210')
('624.540', '625.800')
('625.800', '627.420')
('627.510', '628.740')
('628.740', '636.300')
('636.390', '637.320')
('637.350', '642.450')
('642.450', '644.010')
('644.010', '644.730')
('644.730', '648.000')
('648.000', '653.580')
('653.700', '654.300')
('654.420', '664.740')
('664.770', '668.850')
('669.300', '670.560')
('670.560', '671.640')
('671.910', '677.280')
('677.340', '680.880')
('681.090', '682.140')
('682.170', '683.730')
('683.730', '685.920')
('686.070', '687.180')
('687.450', '691.170')
('691.200', '697.560')
('697.560', '701.580')
('701.820', '703.560')
('703.680', '705.120')
('705.120', '706.080')
('706.650', '716.550')
('716.610', '718.320')
('718.410', '722.430')
('722.730', '725.640')
('725.880', '728.910')
('728.910', '739.830')
('740.010', '741.510')
('741.930', '744.300')
('744.300', '746.220')
('746.370', '748.080')
('748.560', '751.050')
('751.050', '752.280')
('752.430', '754.980')
('755.850', '756.780')
('756.960', '758.640')
('758.670', '760.050')
('760.050', '761.790')
('761.820', '768.510')
('768.540', '770.280')
('770.520', '773.730')
('773.940', '776.670')
('776.670', '778.080')
('778.200', '779.460')
('779.880', '780.930')
('781.260', '782.340')
('782.520', '786.180')
('786.180', '788.880')
('789.180', '794.430')
('794.430', '798.300')
('798.300', '800.310')
('800.670', '801.450')
('801.630', '803.340')
('803.460', '804.060')
('804.120', '805.740')
('805.770', '807.000')
('807.420', '812.760')
('812.940', '815.340')
('815.400', '817.560')
('817.560', '821.280')
('821.370', '824.400')
('824.400', '826.560')
('827.880', '828.810')
('828.810', '830.850')
('831.330', '832.410')
('832.620', '834.450')
('834.510', '835.110')
('835.200', '837.450')
('837.690', '843.390')
('843.510', '844.980')
('844.980', '846.510')
('846.510', '847.110')
('847.290', '849.090')
('849.120', '850.350')
('850.620', '852.390')
('852.510', '854.910')
('854.940', '856.050')
('856.260', '860.190')
('860.340', '863.670')
('863.670', '865.050')
('865.230', '867.060')
('867.060', '873.540')
('873.780', '875.190')
('875.340', '878.730')
('878.820', '880.170')
('880.290', '882.150')
('882.450', '883.350')
('883.410', '884.370')
('884.760', '886.980')
('887.040', '888.240')
('888.540', '889.650')
('889.860', '890.820')
('891.060', '893.430')
('893.430', '896.190')
('896.220', '897.060')
('897.060', '900.180')
('900.330', '901.320')
('901.320', '902.790')
('903.060', '903.840')
('903.930', '904.710')
('905.460', '910.440')
('910.500', '912.810')
('913.590', '914.940')
('915.120', '915.840')
('916.380', '917.340')
('917.430', '918.840')
('920.940', '921.960')

