('0.000', '6.030')
('418.890', '421.920')
('422.220', '423.810')
('423.840', '425.190')
('425.370', '428.970')
('431.700', '436.770')
('436.770', '437.700')
('437.700', '440.940')
('440.940', '442.620')
('444.390', '446.940')
('448.110', '450.300')
('450.660', '452.070')
('452.280', '453.300')
('455.490', '457.950')
('458.070', '459.420')
('459.630', '461.580')
('462.390', '463.620')
('464.670', '466.410')
('466.680', '467.580')
('467.760', '469.410')
('470.640', '471.840')
('471.870', '476.040')
('477.090', '477.900')
('479.010', '480.630')
('481.110', '483.690')
('484.080', '485.610')
('487.320', '490.140')
('490.530', '491.130')
('491.340', '493.050')
('493.050', '497.280')
('499.260', '501.060')
('501.120', '501.720')
('501.870', '502.800')
('502.800', '505.530')
('505.620', '506.760')
('508.740', '512.160')
('512.280', '515.520')
('516.960', '517.980')
('518.340', '520.020')
('520.290', '522.390')
('522.990', '526.830')
('527.940', '529.380')
('531.150', '533.670')
('533.820', '535.020')
('535.410', '537.150')
('538.290', '539.820')
('541.230', '541.890')
('542.070', '543.060')
('543.570', '545.130')
('547.080', '548.130')
('548.790', '551.010')
('551.280', '552.810')
('552.960', '554.190')
('554.190', '556.770')
('558.390', '559.260')
('560.310', '566.520')
('566.520', '568.740')
('569.010', '569.820')
('570.510', '573.000')
('573.240', '574.860')
('575.130', '576.180')
('577.380', '579.270')
('580.350', '581.010')
('581.490', '582.780')
('583.560', '584.640')
('585.150', '586.440')
('587.040', '588.090')
('588.210', '589.560')
('589.950', '591.000')
('592.410', '595.830')
('596.550', '598.020')
('599.310', '600.180')
('600.210', '602.400')
('602.580', '603.480')
('603.570', '604.800')
('605.490', '607.050')
('607.920', '611.310')
('611.520', '617.760')
('618.780', '621.600')
('622.320', '625.710')
('626.610', '628.920')
('629.190', '631.110')
('631.170', '636.570')
('636.690', '639.120')
('639.120', '640.410')
('640.440', '643.950')
('644.730', '648.660')
('648.810', '651.000')
('651.000', '653.040')
('653.220', '658.620')
('658.980', '664.470')
('664.620', '669.240')
('669.240', '671.370')
('671.490', '673.350')
('673.770', '676.170')
('676.230', '678.090')
('678.630', '681.150')
('681.450', '683.520')
('683.940', '685.890')
('686.040', '687.120')
('687.150', '688.410')
('688.950', '689.910')
('691.020', '691.980')
('692.340', '693.330')
('693.330', '695.520')
('695.610', '696.270')
('696.570', '697.920')
('698.760', '702.690')
('702.810', '704.220')
('704.940', '705.690')

