('0.030', '30.840')
('455.970', '456.690')
('456.720', '457.740')
('458.520', '461.850')
('462.060', '463.290')
('463.320', '464.970')
('465.210', '466.290')
('466.830', '468.780')
('469.380', '470.490')
('470.520', '473.220')
('473.580', '477.870')
('478.470', '480.600')
('481.440', '483.540')
('483.630', '486.120')
('486.840', '489.270')
('489.450', '491.850')
('491.850', '492.480')
('492.690', '494.220')
('494.520', '496.380')
('496.860', '499.140')
('499.650', '500.880')
('500.970', '502.920')
('502.920', '505.110')
('505.110', '505.740')
('506.730', '509.370')
('510.330', '511.290')
('511.290', '514.110')
('514.230', '515.910')
('515.910', '516.570')
('516.570', '518.310')
('518.640', '522.030')
('522.720', '523.470')
('523.740', '525.330')
('525.630', '527.940')
('528.000', '528.780')
('528.780', '529.650')
('530.430', '531.360')
('531.690', '532.290')
('532.290', '533.880')
('533.880', '535.110')
('535.290', '536.130')
('537.000', '538.440')
('539.790', '540.420')
('540.510', '541.350')
('542.640', '545.100')
('545.550', '547.800')
('548.460', '550.410')
('550.590', '553.830')
('554.520', '555.300')
('555.660', '556.260')
('556.320', '557.310')
('558.210', '559.050')
('559.410', '560.640')
('560.640', '561.960')
('562.230', '565.170')
('565.230', '566.280')
('566.490', '569.310')
('571.500', '573.330')
('574.740', '575.370')
('575.370', '576.060')
('576.540', '577.440')
('577.500', '579.030')
('579.180', '579.780')
('579.780', '580.530')
('581.520', '582.480')
('582.870', '584.490')
('584.610', '585.960')
('586.320', '589.530')
('589.800', '590.940')

