('0.030', '14.460')
('240.990', '242.310')
('244.050', '246.450')
('247.320', '249.780')
('250.290', '250.920')
('251.490', '252.780')
('253.230', '254.580')
('254.610', '260.460')
('265.200', '266.250')
('267.600', '268.200')
('268.200', '271.020')
('271.020', '271.620')
('272.190', '274.920')
('275.820', '276.810')
('277.200', '278.520')
('278.970', '279.870')
('281.400', '282.660')
('283.680', '284.370')
('284.700', '287.310')
('288.330', '289.560')
('289.890', '291.120')
('291.420', '292.710')
('293.280', '296.430')
('298.200', '298.890')
('298.890', '300.330')
('300.630', '302.250')
('306.270', '307.230')
('308.280', '310.350')
('310.560', '311.370')
('312.030', '312.750')
('312.870', '313.650')
('314.730', '315.630')
('315.630', '318.570')
('318.720', '323.040')
('323.220', '325.740')
('326.070', '326.940')
('327.630', '329.040')
('329.340', '332.130')
('332.760', '333.360')
('333.510', '334.530')
('335.040', '336.810')
('337.200', '338.160')
('338.160', '339.480')
('339.930', '340.950')
('342.120', '342.960')
('344.220', '345.930')
('345.990', '346.920')
('348.540', '349.140')
('351.960', '353.340')
('353.910', '354.600')
('356.040', '356.880')
('357.780', '358.410')
('359.940', '362.490')
('362.760', '363.360')
('363.390', '367.170')
('367.680', '368.280')
('368.370', '370.170')
('370.770', '372.420')
('372.690', '373.440')
('374.010', '374.940')
('374.940', '375.600')
('376.230', '378.360')
('381.060', '381.660')
('381.870', '382.590')
('383.310', '383.970')
('384.630', '385.440')
('385.500', '386.130')
('388.800', '389.730')
('390.030', '390.960')
('394.560', '395.310')
('395.910', '396.870')
('399.450', '400.110')
('400.800', '402.060')
('402.810', '403.410')
('403.530', '405.210')
('406.110', '406.710')
('406.830', '407.700')
('408.060', '409.470')
('410.010', '410.760')
('411.030', '414.150')
('414.930', '416.010')
('416.280', '416.880')
('420.180', '421.470')
('422.520', '423.270')
('423.630', '424.890')
('424.890', '425.550')
('425.970', '426.960')
('428.400', '429.420')
('432.300', '433.650')
('434.670', '436.530')
('436.680', '438.120')
('438.210', '440.070')
('440.940', '442.680')
('442.680', '443.520')
('444.300', '445.380')
('448.050', '448.710')
('451.380', '452.340')
('456.600', '460.260')
('460.350', '461.190')
('462.930', '464.610')
('465.180', '465.930')
('469.440', '470.040')
('470.400', '472.320')
('472.320', '473.610')
('474.570', '475.350')
('475.800', '477.060')
('477.090', '478.290')
('480.330', '482.220')
('482.490', '483.990')
('485.880', '487.560')
('487.710', '488.400')
('488.850', '489.720')
('489.840', '492.240')
('492.750', '493.830')
('494.430', '495.030')
('496.140', '498.390')
('499.830', '500.520')
('500.910', '504.540')
('504.690', '507.540')
('508.800', '510.720')
('510.720', '511.800')
('512.010', '513.930')
('514.350', '516.960')
('517.140', '518.460')
('518.700', '520.260')
('520.680', '521.280')
('521.280', '523.500')
('524.070', '525.150')
('525.660', '526.260')
('526.260', '527.040')
('527.040', '528.300')
('528.570', '529.830')
('531.210', '531.900')
('532.290', '533.160')
('535.110', '536.370')
('536.370', '537.210')
('540.390', '541.050')
('541.710', '543.390')
('543.960', '545.190')
('546.060', '547.680')
('549.390', '551.220')
('551.400', '552.960')
('558.030', '558.870')
('561.030', '562.890')
('563.160', '564.240')
('565.200', '566.430')
('569.640', '571.290')
('572.790', '573.960')
('574.320', '575.280')
('576.030', '577.560')
('578.100', '578.700')
('578.700', '580.200')
('581.130', '581.730')
('581.880', '582.690')
('582.750', '584.550')
('585.360', '586.710')
('588.150', '589.800')
('592.350', '592.950')
('594.180', '595.140')
('595.260', '596.160')
('600.030', '601.050')
('601.290', '604.080')
('604.890', '605.490')
('605.490', '607.290')
('607.680', '608.550')
('608.910', '610.200')
('610.200', '611.610')
('611.700', '614.730')
('615.090', '615.900')
('617.190', '617.790')
('619.080', '620.490')
('627.600', '628.290')
('628.380', '629.430')
('629.490', '630.690')
('630.690', '632.370')
('632.550', '633.690')
('633.780', '634.800')
('635.250', '636.240')
('636.330', '637.680')
('638.220', '642.540')
('642.570', '643.260')
('644.580', '645.540')
('645.870', '646.830')
('646.920', '649.830')
('650.160', '650.790')
('650.820', '653.910')
('654.390', '656.250')
('658.110', '659.460')
('660.120', '660.870')
('661.080', '663.030')
('663.150', '664.140')
('664.320', '665.370')
('665.670', '666.780')
('666.900', '670.920')
('671.070', '672.300')
('673.200', '676.800')
('676.950', '678.510')
('679.410', '680.250')
('680.460', '681.300')
('681.330', '685.710')
('685.830', '687.660')
('688.260', '689.490')
('689.580', '690.870')
('690.960', '692.820')
('692.820', '693.660')
('693.810', '697.050')
('697.710', '698.310')
('698.400', '700.620')
('700.620', '703.800')
('704.190', '705.270')

