('0.000', '14.430')
('681.420', '682.230')
('682.620', '683.550')
('685.200', '685.830')
('686.100', '686.880')
('687.000', '688.740')
('689.070', '690.030')
('690.120', '691.440')
('691.980', '692.580')
('693.030', '693.630')
('693.720', '695.850')
('696.720', '698.370')
('700.110', '701.160')
('701.460', '702.780')
('702.870', '703.770')
('705.210', '706.560')
('706.830', '708.270')
('708.630', '710.670')
('712.560', '713.550')
('713.820', '714.450')
('714.870', '715.890')
('716.580', '717.330')
('717.570', '718.500')
('718.890', '719.490')
('722.940', '724.080')
('725.040', '726.210')
('726.600', '727.350')
('727.530', '728.940')
('730.140', '732.420')
('732.720', '734.250')
('734.430', '735.030')
('736.170', '737.010')
('737.160', '738.240')

