('0.390', '6.990')
('634.470', '636.000')
('636.600', '638.400')
('641.610', '644.460')
('644.610', '645.780')
('646.470', '649.830')
('650.760', '652.320')
('652.320', '655.080')
('655.260', '657.450')
('657.600', '659.700')
('659.910', '660.720')
('660.720', '661.800')
('661.800', '663.480')
('663.480', '664.770')
('664.890', '666.390')
('666.390', '667.260')
('668.490', '669.570')
('669.810', '671.280')
('671.520', '674.550')
('675.240', '676.620')
('678.960', '679.650')
('679.740', '681.960')
('682.050', '682.680')
('682.950', '683.940')
('687.960', '688.890')
('689.070', '690.060')
('691.290', '692.220')
('694.140', '695.310')
('697.950', '699.060')
('700.770', '702.090')
('703.410', '704.400')
('709.980', '712.380')
('712.380', '714.600')
('716.430', '718.410')
('718.410', '719.970')
('720.300', '720.930')
('721.620', '723.270')
('724.050', '725.160')
('725.160', '727.470')
('728.520', '732.420')
('732.510', '733.140')
('733.500', '735.720')
('736.020', '737.400')
('738.270', '740.460')
('740.940', '742.020')
('743.700', '747.030')
('748.110', '748.710')
('751.080', '753.990')
('754.560', '755.310')
('755.400', '756.720')
('756.960', '758.460')
('759.240', '761.610')
('761.670', '763.890')
('764.190', '766.530')
('766.860', '768.120')
('768.180', '769.560')
('770.100', '771.180')
('771.270', '775.290')
('775.860', '776.730')
('776.850', '778.350')
('779.670', '780.870')
('781.950', '782.880')
('784.560', '786.030')
('787.230', '787.860')
('789.630', '790.260')
('791.550', '792.450')
('792.810', '793.740')
('794.310', '795.840')
('796.860', '798.090')
('800.310', '803.460')
('803.820', '805.200')
('805.530', '806.130')
('806.160', '807.420')
('807.480', '808.980')
('810.090', '811.020')
('812.460', '813.840')
('814.890', '816.300')
('817.650', '819.900')
('820.830', '822.480')
('823.140', '823.740')
('825.660', '826.920')
('827.880', '828.900')
('830.280', '830.880')
('831.000', '832.050')
('832.050', '832.650')
('832.740', '835.110')
('835.230', '837.570')
('838.770', '839.490')
('840.300', '841.680')
('844.200', '845.190')
('845.640', '846.240')
('848.490', '852.540')
('852.840', '854.430')
('854.430', '855.960')
('856.290', '857.100')
('857.790', '859.290')
('860.070', '863.310')
('863.910', '864.690')
('864.840', '866.130')
('866.550', '867.960')
('869.070', '870.780')
('871.440', '872.400')
('872.820', '874.200')
('875.070', '876.000')
('876.600', '877.410')
('877.890', '879.240')
('879.240', '879.990')

