('0.000', '6.030')
('430.080', '431.970')
('432.360', '434.070')
('434.850', '437.280')
('437.790', '438.750')
('438.750', '441.150')
('441.300', '441.900')
('442.020', '443.670')
('444.090', '446.220')
('446.400', '448.380')
('448.860', '450.120')
('450.540', '451.200')
('451.350', '452.820')
('453.840', '455.580')
('456.180', '457.020')
('457.020', '457.620')
('457.860', '459.330')
('461.130', '462.930')
('463.080', '466.350')
('466.860', '467.730')
('468.180', '471.630')
('472.410', '473.610')
('474.900', '476.310')
('476.640', '478.230')
('478.290', '478.890')
('479.190', '480.630')
('480.810', '482.820')
('483.660', '485.040')
('486.000', '487.650')
('488.640', '490.710')
('491.940', '493.830')
('493.890', '495.450')
('495.480', '496.200')
('496.260', '497.250')
('497.310', '498.090')
('498.270', '501.270')
('502.350', '503.100')
('503.490', '504.630')
('504.810', '508.410')
('508.410', '510.600')
('510.990', '511.680')
('511.800', '512.850')
('513.570', '514.320')
('514.440', '515.370')
('515.910', '517.830')
('518.340', '520.470')
('520.620', '522.630')
('522.870', '524.310')
('524.400', '525.090')
('525.900', '528.780')
('530.820', '531.420')
('531.660', '532.680')
('532.980', '533.970')
('534.060', '534.750')
('534.840', '536.550')
('536.760', '538.020')
('538.710', '540.660')
('540.720', '541.860')
('542.010', '542.820')
('543.150', '545.130')
('546.360', '548.310')
('548.310', '550.350')
('550.350', '552.390')
('552.420', '553.260')
('553.260', '554.370')
('555.360', '557.310')
('557.310', '559.050')
('559.140', '560.220')
('560.520', '562.440')
('562.470', '563.100')
('564.600', '565.470')
('565.860', '566.760')
('566.760', '568.710')
('569.040', '570.690')
('570.930', '573.150')
('574.170', '575.220')
('575.220', '576.030')
('577.410', '578.430')
('578.490', '579.510')
('580.380', '581.460')
('582.090', '584.130')
('584.130', '585.090')
('586.350', '588.960')
('589.260', '589.980')
('590.040', '591.480')
('592.380', '593.970')
('594.420', '595.740')
('596.790', '598.200')
('598.320', '600.120')
('600.120', '600.870')
('601.800', '602.760')
('603.660', '605.730')
('606.990', '608.730')
('609.000', '609.660')
('609.900', '610.740')
('610.740', '611.340')
('611.340', '613.170')
('613.320', '614.490')
('614.490', '615.570')
('616.200', '617.790')
('618.330', '619.650')
('619.680', '621.090')
('621.570', '622.560')
('624.120', '627.000')
('627.240', '628.530')
('629.010', '629.790')
('629.940', '630.840')
('631.860', '632.460')
('632.640', '634.650')
('634.740', '635.340')
('635.550', '636.870')
('638.400', '640.320')
('640.890', '642.660')
('643.350', '644.940')
('646.230', '648.210')
('649.350', '652.860')
('653.430', '654.090')
('654.180', '654.990')
('655.080', '656.370')
('656.520', '657.390')
('657.510', '659.430')
('659.790', '660.510')
('660.810', '662.250')
('662.250', '662.850')
('663.000', '664.470')
('665.040', '668.100')
('668.640', '670.170')

