('0.000', '6.000')
('461.730', '462.750')
('464.070', '465.030')
('465.180', '470.040')
('470.040', '471.360')
('471.420', '474.960')
('475.740', '476.820')
('476.820', '477.420')
('478.260', '479.370')
('479.670', '480.720')
('481.500', '483.180')
('483.300', '484.170')
('484.230', '486.480')
('486.600', '488.460')
('488.460', '489.870')
('490.410', '491.910')
('493.020', '494.220')
('494.940', '495.900')
('498.840', '499.560')
('500.070', '500.730')
('500.880', '502.260')
('502.350', '503.760')
('505.200', '506.220')
('506.670', '508.260')
('512.610', '514.050')
('514.350', '517.530')
('518.160', '521.160')
('521.370', '522.570')
('523.170', '524.160')
('525.060', '525.990')
('525.990', '527.130')
('527.250', '529.560')
('529.980', '530.850')
('531.060', '532.110')
('533.280', '534.750')
('536.130', '537.210')
('537.900', '539.190')
('539.520', '541.260')
('541.410', '542.850')
('543.660', '545.130')
('545.340', '545.970')
('547.830', '548.490')
('549.120', '550.740')
('551.280', '552.120')
('557.160', '557.820')
('557.970', '559.080')
('559.080', '563.640')
('564.600', '565.860')
('566.670', '568.320')
('568.800', '570.660')
('571.350', '572.940')
('572.940', '574.620')
('575.640', '577.530')
('577.860', '578.730')
('578.760', '581.100')
('582.570', '585.240')
('586.440', '587.820')
('590.040', '591.540')
('591.840', '592.530')
('592.620', '594.660')
('594.810', '595.770')
('596.730', '597.510')
('598.500', '599.700')
('600.690', '602.940')
('603.060', '604.590')
('605.040', '607.650')
('613.500', '616.170')
('617.910', '621.150')
('621.150', '623.700')
('624.330', '625.800')
('626.340', '628.260')
('628.590', '629.400')
('629.940', '632.700')
('632.700', '634.770')
('635.790', '636.480')
('637.830', '639.030')
('639.270', '641.040')
('641.130', '642.600')
('644.310', '645.900')
('646.620', '648.150')
('650.640', '652.890')
('652.890', '654.630')
('654.990', '656.070')
('661.620', '662.730')
('662.850', '666.420')
('667.920', '669.210')
('670.050', '670.650')
('670.740', '672.300')
('672.570', '673.470')
('673.500', '674.160')
('675.060', '676.050')
('676.800', '678.720')
('678.810', '679.950')
('682.950', '684.150')
('684.450', '685.740')
('685.830', '687.870')
('688.920', '691.860')
('692.220', '693.090')
('694.110', '695.640')
('696.120', '697.410')
('698.190', '699.570')
('699.840', '700.440')
('700.470', '702.750')
('703.110', '703.800')
('706.230', '707.160')
('708.570', '709.170')
('709.500', '710.580')
('711.450', '712.110')
('713.220', '716.610')
('717.480', '719.040')
('719.880', '720.630')
('720.870', '722.160')
('722.370', '723.180')
('723.180', '723.930')
('724.260', '725.460')
('725.640', '727.560')
('727.650', '728.550')
('728.970', '729.690')
('730.380', '732.120')
('733.230', '735.030')
('735.210', '736.770')
('737.220', '739.620')
('739.830', '741.060')
('741.630', '742.470')
('742.470', '743.310')
('744.240', '745.620')
('746.520', '749.220')
('750.150', '750.960')
('752.130', '753.690')
('755.010', '756.210')
('757.410', '758.340')
('759.300', '761.790')
('763.020', '764.430')
('765.540', '767.400')
('767.760', '768.600')
('769.170', '770.700')
('772.140', '772.740')
('772.740', '773.460')
('773.460', '774.840')
('777.330', '779.010')
('779.520', '780.600')
('781.350', '782.520')
('783.630', '785.490')
('787.980', '789.930')
('791.280', '792.750')
('794.790', '795.840')
('796.920', '798.870')
('798.990', '799.800')
('800.220', '800.820')
('800.820', '803.670')
('804.000', '805.170')
('805.650', '807.270')
('807.780', '808.740')
('810.180', '812.670')
('813.300', '814.470')
('815.970', '816.870')
('817.290', '818.220')

