('0.000', '11.820')
('927.240', '929.940')
('930.030', '933.030')
('933.150', '933.750')
('934.260', '936.660')
('936.660', '938.130')
('938.850', '940.950')
('941.040', '943.770')
('943.770', '948.060')
('948.510', '950.610')
('950.970', '953.370')
('953.370', '955.890')
('956.100', '960.120')
('960.120', '962.820')
('963.000', '964.320')
('964.620', '967.170')
('967.440', '968.580')
('968.580', '971.940')
('971.940', '973.560')
('973.800', '977.760')
('977.850', '978.900')
('979.260', '981.150')
('981.600', '984.720')
('984.720', '987.720')
('987.810', '988.770')
('988.770', '989.460')
('989.670', '990.720')
('990.900', '994.200')
('994.440', '995.460')

