('0.000', '6.360')
('666.840', '670.470')
('670.860', '673.890')
('674.070', '677.940')
('678.930', '680.550')
('680.580', '681.600')
('681.600', '684.330')
('684.330', '684.930')
('685.380', '690.180')
('690.930', '692.070')
('692.460', '693.060')
('693.090', '695.580')
('695.580', '700.470')
('700.590', '701.850')
('701.850', '703.260')
('703.410', '704.220')
('704.250', '706.320')
('707.640', '708.870')
('708.960', '709.800')
('710.730', '711.510')
('711.750', '715.890')
('716.370', '723.150')
('723.750', '724.890')
('726.060', '730.320')
('732.720', '733.710')
('734.190', '739.740')
('739.740', '742.080')
('742.230', '744.180')
('745.110', '749.820')
('749.820', '750.540')
('750.780', '753.960')
('754.080', '757.350')
('758.040', '760.110')
('761.010', '763.410')
('763.800', '765.000')
('765.270', '767.250')
('767.520', '771.270')
('771.450', '773.490')
('774.540', '778.950')
('779.220', '780.510')
('780.870', '783.330')
('783.600', '786.420')
('787.560', '788.460')
('789.960', '793.140')
('793.620', '796.020')
('796.020', '797.250')
('797.400', '800.520')
('801.210', '802.680')
('802.860', '807.150')
('807.450', '811.830')
('812.340', '815.280')
('815.880', '816.510')

